Title Word	APD	ESD	HPD	PSD	BPS	STMD	SOMD	ESDMD	ARD	OTH
exposureinduced	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
mammary	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
tumorigenesis	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
apcmin	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
coincides	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
activation	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ererrspp	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
signaling	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0
axis	0.0	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0
active	0.34782608695652173	0.17391304347826086	0.30434782608695654	0.08695652173913043	0.043478260869565216	0.043478260869565216	0.0	0.0	0.0	0.0
northern	0.0	0.8333333333333334	0.08333333333333333	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0
alaska	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
upscaling	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pband	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
polarimetric	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
synthetic	0.1111111111111111	0.5555555555555556	0.0	0.1111111111111111	0.0	0.2222222222222222	0.0	0.0	0.0	0.0
aperture	0.0	0.625	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0
retrievals	0.0	0.9	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0
sheetbased	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
fluidic	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
diodes	0.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
embedded	0.2	0.0	0.4	0.2	0.0	0.2	0.0	0.0	0.0	0.0
circuitry	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
soft	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0
transitioning	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
modis	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
viirs	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
water	0.0	0.8048780487804879	0.0	0.12195121951219512	0.024390243902439025	0.024390243902439025	0.0	0.024390243902439025	0.0	0.0
reservoir	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
product	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cellular	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
organization	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
branches	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
tree	0.0	0.75	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
cloudtop	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
extratropical	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cyclones	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
northeast	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
midwest	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
training	0.0	0.0	0.25	0.5	0.0	0.0	0.0	0.25	0.0	0.0
convolutional	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0
neural	0.2857142857142857	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.0	0.14285714285714285	0.0	0.0
network	0.375	0.25	0.125	0.125	0.0	0.0	0.0	0.125	0.0	0.0
realbogus	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
classification	0.21428571428571427	0.5714285714285714	0.07142857142857142	0.07142857142857142	0.0	0.0	0.0	0.07142857142857142	0.0	0.0
atlas	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
numerical	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.08333333333333333	0.0	0.25	0.0	0.0	0.0	0.0
suggest	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
asteroids	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
bennu	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
ryugu	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
likely	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0
second	0.75	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
later	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
rubble	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
piles	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
wetlands	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
level	0.0	0.8	0.0	0.0	0.1	0.1	0.0	0.0	0.0	0.0
measurements	0.15789473684210525	0.3684210526315789	0.23684210526315788	0.13157894736842105	0.0	0.07894736842105263	0.0	0.0	0.02631578947368421	0.0
altimeters	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
systematic	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spatialtemporal	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
evaluation	0.06666666666666667	0.6666666666666666	0.0	0.06666666666666667	0.0	0.13333333333333333	0.0	0.0	0.06666666666666667	0.0
icesat	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gedi	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
missions	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0
florida	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
everglades	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scptrinityscp	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iii	0.7142857142857143	0.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.0	0.0	0.0	0.0
quasar	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
luminosity	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
functions	0.4	0.4	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
decomposed	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
halo	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
galaxy	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
masses	0.8	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0
as	0.2857142857142857	0.16666666666666666	0.19047619047619047	0.3333333333333333	0.0	0.0	0.0	0.023809523809523808	0.0	0.0
eddington	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tattoolike	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
flexible	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0
ethylene	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0
sensor	0.0	0.2	0.0	0.0	0.2	0.4	0.0	0.0	0.2	0.0
plant	0.0	0.3333333333333333	0.0	0.0	0.16666666666666666	0.3333333333333333	0.0	0.16666666666666666	0.0	0.0
monitoring	0.14285714285714285	0.5714285714285714	0.0	0.0	0.14285714285714285	0.0	0.0	0.14285714285714285	0.0	0.0
realtime	0.0	0.3333333333333333	0.2222222222222222	0.0	0.1111111111111111	0.1111111111111111	0.0	0.0	0.2222222222222222	0.0
nitrogen	0.2	0.2	0.0	0.3	0.0	0.1	0.0	0.2	0.0	0.0
inventory	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
meteorite	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
parent	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
bodies	0.2	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0
partitioning	0.0	0.6	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0
ferich	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
alloys	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.5	0.0
minidisks	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
accreting	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rprocess	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alliance	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mass	0.625	0.075	0.2	0.1	0.0	0.0	0.0	0.0	0.0	0.0
j	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
highestknown	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eufe	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
downstream	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
collisionless	0.42857142857142855	0.0	0.5714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.0
recent	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0
discoveries	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
prototype	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tesseract	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fluxgate	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
magnetometer	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acesiilow	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sounding	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rocket	0.0	0.0	0.4	0.0	0.0	0.6	0.0	0.0	0.0	0.0
spectroscopic	0.6666666666666666	0.0	0.16666666666666666	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0
august	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spectral	0.2	0.36	0.12	0.32	0.0	0.0	0.0	0.0	0.0	0.0
line	0.2857142857142857	0.2857142857142857	0.35714285714285715	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0
widths	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
doppler	0.3333333333333333	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0
shifts	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
open	0.16666666666666666	0.0	0.6666666666666666	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0
structures	0.25	0.16666666666666666	0.4166666666666667	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0
collision	0.6	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.2	0.0
crosssection	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
small	0.42857142857142855	0.0	0.0	0.2857142857142857	0.0	0.2857142857142857	0.0	0.0	0.0	0.0
molecules	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0
via	0.1111111111111111	0.05555555555555555	0.16666666666666666	0.2222222222222222	0.05555555555555555	0.2777777777777778	0.0	0.05555555555555555	0.05555555555555555	0.0
transient	0.5	0.0	0.0	0.375	0.0	0.125	0.0	0.0	0.0	0.0
decay	0.5	0.0	0.25	0.25	0.0	0.0	0.0	0.0	0.0	0.0
orbitrap	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
analyzers	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
machine	0.25	0.20833333333333334	0.16666666666666666	0.08333333333333333	0.0	0.16666666666666666	0.041666666666666664	0.041666666666666664	0.041666666666666664	0.0
learning	0.16216216216216217	0.43243243243243246	0.10810810810810811	0.02702702702702703	0.0	0.1891891891891892	0.0	0.02702702702702703	0.05405405405405406	0.0
approach	0.05263157894736842	0.2631578947368421	0.3157894736842105	0.05263157894736842	0.0	0.15789473684210525	0.0	0.05263157894736842	0.10526315789473684	0.0
understanding	0.0625	0.5	0.1875	0.1875	0.0	0.0	0.0	0.0625	0.0	0.0
estimate	0.4	0.4	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0
fraction	0.8	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0
among	0.5	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0
young	0.6666666666666666	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0
stars	0.8709677419354839	0.0	0.03225806451612903	0.03225806451612903	0.0	0.06451612903225806	0.0	0.0	0.0	0.0
center	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
possible	0.6	0.0	0.2	0.2	0.0	0.0	0.0	0.0	0.0	0.0
radial	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dependence	0.5	0.0	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0
implementation	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
asymmetric	0.6666666666666666	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
magnetosphereionosphere	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cimi	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
beatprofiler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
multimodal	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
vitro	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
cardiac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
function	0.42857142857142855	0.0	0.14285714285714285	0.2857142857142857	0.0	0.0	0.0	0.14285714285714285	0.0	0.0
enables	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
diseases	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
drugs	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
absolute	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
calibration	0.8	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
iv	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
use	0.2	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gtype	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
primary	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0
calibrators	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spin	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0
doctors	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
diagnose	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hierarchical	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
merger	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
peroxyacyl	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nitrates	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pans	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
megacities	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
covid	0.0	0.6666666666666666	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0
tropospheric	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nosubsub	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
reductions	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
crosstrack	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
infrared	0.26666666666666666	0.4666666666666667	0.13333333333333333	0.06666666666666667	0.0	0.06666666666666667	0.0	0.0	0.0	0.0
sounder	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cris	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
effects	0.10204081632653061	0.2857142857142857	0.24489795918367346	0.10204081632653061	0.02040816326530612	0.12244897959183673	0.02040816326530612	0.04081632653061224	0.061224489795918366	0.0
helium	0.2	0.0	0.4	0.0	0.0	0.4	0.0	0.0	0.0	0.0
singlephoton	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
sensitivity	0.0	0.5384615384615384	0.0	0.0	0.0	0.15384615384615385	0.0	0.07692307692307693	0.23076923076923078	0.0
mgb	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
nbn	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
detectors	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0
ultrabroadband	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
lowresolution	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
astrophotonic	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spectrographs	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
high	0.17857142857142858	0.39285714285714285	0.14285714285714285	0.10714285714285714	0.0	0.07142857142857142	0.0	0.0	0.10714285714285714	0.0
angular	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
momentum	0.6	0.2	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0
differentially	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rotating	0.375	0.0	0.0	0.125	0.125	0.125	0.0	0.0	0.25	0.0
equilibrium	0.75	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
evolutions	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conformally	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
flat	0.5	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0
spacetime	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
rates	0.3333333333333333	0.2	0.26666666666666666	0.13333333333333333	0.0	0.06666666666666667	0.0	0.0	0.0	0.0
ne	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
v	0.7777777777777778	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.1111111111111111	0.0
selected	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
nuclei	0.7777777777777778	0.0	0.0	0.1111111111111111	0.0	0.0	0.1111111111111111	0.0	0.0	0.0
decrease	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
main	0.5714285714285714	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0
sequence	0.6666666666666666	0.0	0.0	0.16666666666666666	0.16666666666666666	0.0	0.0	0.0	0.0	0.0
bioreactor	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
skeletal	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
muscle	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
hypertrophy	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
atrophy	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
manipulating	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0
uniaxial	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
cyclic	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
strain	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
proof	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
concept	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0
energetic	0.038461538461538464	0.0	0.6153846153846154	0.2692307692307692	0.0	0.07692307692307693	0.0	0.0	0.0	0.0
subauroral	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
streams	0.2222222222222222	0.1111111111111111	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0
improving	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.0	0.0
estimates	0.07692307692307693	0.8461538461538461	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dissolved	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
doc	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
concentration	0.0	0.6666666666666666	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0
fluorescence	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
estuaries	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
coastal	0.0	0.8333333333333334	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0
whistlermode	0.0	0.0	0.6	0.4	0.0	0.0	0.0	0.0	0.0	0.0
amplitudes	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
frequency	0.0	0.25	0.25	0.25	0.0	0.25	0.0	0.0	0.0	0.0
jupiters	0.2857142857142857	0.0	0.2857142857142857	0.42857142857142855	0.0	0.0	0.0	0.0	0.0	0.0
magnetosphere	0.0	0.0	0.7777777777777778	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.0
inferring	0.2	0.2	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
interstellar	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
direction	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
atom	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0
heliotail	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
perturbations	0.6	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
spinning	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dynamical	0.5555555555555556	0.0	0.0	0.2222222222222222	0.0	0.1111111111111111	0.0	0.1111111111111111	0.0	0.0
chernsimons	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
slow	0.25	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0
equations	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
farview	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
insitu	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0
manufactured	0.0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0	0.0
lunar	0.0	0.0	0.04878048780487805	0.6341463414634146	0.0	0.2682926829268293	0.0	0.04878048780487805	0.0	0.0
far	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
side	0.5	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0
array	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
cm	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0
dark	0.8	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0
ages	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
cosmology	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0
biophysical	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
parameterization	0.2	0.6	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0
ocean	0.0	0.926829268292683	0.0	0.07317073170731707	0.0	0.0	0.0	0.0	0.0	0.0
radiant	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conditions	0.14285714285714285	0.21428571428571427	0.21428571428571427	0.2857142857142857	0.0	0.0	0.0	0.0	0.14285714285714285	0.0
nearsurface	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
stratification	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
igwas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
imagebased	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0
genomewide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
association	0.3333333333333333	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.0	0.0
selfsupervised	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
deep	0.03571428571428571	0.5714285714285714	0.14285714285714285	0.07142857142857142	0.0	0.07142857142857142	0.03571428571428571	0.03571428571428571	0.03571428571428571	0.0
phenotyping	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
retina	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
fundus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
images	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.0
controlled	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
midinfrared	0.2	0.0	0.2	0.2	0.0	0.4	0.0	0.0	0.0	0.0
quantum	0.6666666666666666	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0
cascade	0.5	0.25	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0
combs	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
external	0.2	0.2	0.0	0.0	0.0	0.4	0.0	0.2	0.0	0.0
cavity	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0
feedback	0.36363636363636365	0.36363636363636365	0.0	0.0	0.0	0.18181818181818182	0.0	0.09090909090909091	0.0	0.0
virgo	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
filaments	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
wise	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
measure	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
